OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
10001,13050,755,2026-01-11,5,9714.29,STORE_015
10002,12354,988,2026-01-11,2,4372.62,STORE_007
10003,13123,406,2026-01-11,1,2122.9,STORE_017
10004,13576,750,2026-01-11,3,8824.98,STORE_014
10005,12292,1,2026-01-11,4,5904.68,STORE_024
10006,12648,91,2026-01-11,5,5181.12,STORE_009
10007,13914,615,2026-01-11,5,2022.43,STORE_010
10008,13434,820,2026-01-11,2,8421.68,STORE_002
10009,11675,717,2026-01-11,1,9850.85,STORE_013
10010,10256,15,2026-01-11,5,6170.11,STORE_016
10011,14685,13,2026-01-11,5,3905.16,STORE_012
10012,14088,566,2026-01-11,3,5498.8,STORE_018
10013,11474,223,2026-01-11,5,3971.2,STORE_019
10014,14211,299,2026-01-11,4,1643.38,STORE_011
10015,11053,760,2026-01-11,5,1638.11,STORE_006
10016,12039,933,2026-01-11,5,6995.77,STORE_016
10017,13684,204,2026-01-11,3,2851.89,STORE_019
10018,12417,54,2026-01-11,2,332.51,STORE_016
10019,13000,552,2026-01-11,2,7328.53,STORE_025
10020,10891,917,2026-01-11,3,2591.88,STORE_014
10021,13034,900,2026-01-11,2,8261.02,STORE_001
10022,12312,192,2026-01-11,5,2102.61,STORE_022
10023,10765,625,2026-01-11,1,391.58,STORE_025
10024,11403,380,2026-01-11,5,5599.34,STORE_023
10025,11298,612,2026-01-11,5,3932.07,STORE_016
10026,11230,655,2026-01-11,1,4158.16,STORE_024
10027,13895,107,2026-01-11,3,7598.43,STORE_017
10028,10221,946,2026-01-11,3,2437.58,STORE_012
10029,14601,208,2026-01-11,4,3612.17,STORE_025
10030,13537,54,2026-01-11,3,5067.11,STORE_009
10031,13126,632,2026-01-11,5,2482.96,STORE_005
10032,14791,190,2026-01-11,3,8967.11,STORE_002
10033,10744,14,2026-01-11,1,831.83,STORE_013
10034,12765,436,2026-01-11,4,1130.3,STORE_001
10035,13895,324,2026-01-11,5,6470.89,STORE_014
10036,10091,893,2026-01-11,4,6198.29,STORE_001
10037,10621,270,2026-01-11,2,2826.22,STORE_021
10038,12077,47,2026-01-11,5,2101.89,STORE_008
10039,10265,38,2026-01-11,5,5871.39,STORE_011
10040,12315,679,2026-01-11,2,9038.78,STORE_018
10041,13357,70,2026-01-11,4,1840.79,STORE_009
10042,11603,426,2026-01-11,3,2911.67,STORE_024
10043,12802,325,2026-01-11,1,8199.8,STORE_003
10044,10911,363,2026-01-11,1,7832.37,STORE_007
10045,14080,721,2026-01-11,4,6835.63,STORE_021
10046,13048,888,2026-01-11,2,3295.59,STORE_020
10047,11297,998,2026-01-11,4,2099.02,STORE_010
10048,11812,473,2026-01-11,1,7907.47,STORE_007
10049,10553,1,2026-01-11,1,1576.07,STORE_019
10050,10851,655,2026-01-11,1,2575.82,STORE_020
10051,14455,441,2026-01-11,4,2052.03,STORE_014
10052,13257,49,2026-01-11,1,6773.27,STORE_018
10053,10580,823,2026-01-11,4,7534.05,STORE_014
10054,12232,764,2026-01-11,5,9989.49,STORE_017
10055,14810,264,2026-01-11,5,2225.37,STORE_012
10056,14756,689,2026-01-11,5,8079.5,STORE_009
10057,11011,895,2026-01-11,2,3382.47,STORE_023
10058,14668,164,2026-01-11,3,8925.96,STORE_015
10059,11156,103,2026-01-11,2,5647.06,STORE_009
