OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
106603,38,140,2024-06-26,4,740.54,ST012
106595,90,140,2024-06-26,3,504.0,ST006
106680,359,3,2024-06-26,6,64.72,ST003
106576,352,151,2024-06-26,3,497.42,ST008
106692,30,89,2024-06-26,6,103.75,ST013
106650,88,18,2024-06-26,3,393.77,ST015
106597,192,176,2024-06-26,5,0,ST006
106591,498,195,2024-06-26,3,1128.94,ST002
106705,142,18,2024-06-26,5,898.54,ST007
106677,68,192,2024-06-26,5,1473.81,ST012
106607,65,184,2024-06-26,2,487.6,ST011
106635,290,48,2024-06-26,1,160.95,ST003
106617,55,118,2024-06-26,5,1152.81,ST005
106627,212,131,2024-06-26,3,126.76,ST004
106568,1,22,2024-06-26,6,1268.07,ST003
106754,539,121,2024-06-26,3,193.53,ST007
106579,253,26,2024-06-26,4,459.62,ST012
106618,95,150,2024-06-26,1,175.38,ST011
106594,173,158,2024-06-26,5,714.28,ST015
106652,294,126,2024-06-26,6,1414.76,ST001
106732,253,153,2024-06-26,6,283.95,ST010
106588,2,72,2024-06-26,3,916.47,ST003
106734,209,38,2024-06-26,6,280.45,ST004
106725,496,38,2024-06-26,3,1266.37,ST004
106629,197,101,2024-06-26,4,442.52,ST004
106672,315,76,2024-06-26,5,1233.65,ST003
106659,86,181,2024-06-26,6,960.47,ST002
106616,67,101,2024-06-26,2,1212.9,ST005
106728,285,179,2024-06-26,3,821.98,ST005
106674,485,40,2024-06-26,1,972.78,ST005
106758,91,88,2024-06-26,3,1444.29,ST006
106586,111,78,2024-06-26,6,341.62,ST001
106623,404,9,2024-06-26,5,690.25,ST001
106569,94,113,2024-06-26,-3,542.71,ST013
106711,489,193,2024-06-26,1,1007.79,ST007
106578,225,73,2024-06-26,1,1150.54,ST014
106689,48,107,2024-06-26,3,963.42,ST015
106643,13,178,2024-06-26,5,1243.14,ST003
106730,264,132,2024-06-26,6,1136.19,ST015
106671,28,46,2024-06-26,5,102.59,ST004
106625,183,63,2024-06-26,1,56.39,ST011
106626,392,139,2024-06-26,5,960.25,ST015
106641,182,134,2024-06-26,2,976.09,ST002
106698,46,107,2024-06-26,6,995.04,ST015
106622,49,18,2024-06-26,1,971.38,ST012
106615,109,98,2024-06-26,3,1164.94,ST005
106727,471,190,2024-06-26,3,516.88,ST011
106605,399,179,2024-06-26,2,276.74,ST008
106620,399,39,2024-06-26,2,1252.32,ST013
106709,188,104,2024-06-26,5,691.66,ST015
