OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
2001,10604,752,2026-01-03,5,8813.05,STORE_016
2002,14821,478,2026-01-03,1,4234.67,STORE_011
2003,11807,791,2026-01-03,2,4352.28,STORE_011
2004,12519,207,2026-01-03,4,5027.85,STORE_015
2005,13468,832,2026-01-03,5,841.64,STORE_007
2006,13611,490,2026-01-03,2,5212.74,STORE_002
2007,13439,274,2026-01-03,5,1032.17,STORE_012
2008,13297,291,2026-01-03,5,1104.34,STORE_007
2009,13737,966,2026-01-03,2,7950.79,STORE_013
2010,12991,819,2026-01-03,5,2487.11,STORE_024
2011,11488,291,2026-01-03,5,967.22,STORE_003
2012,11561,643,2026-01-03,2,7261.7,STORE_015
2013,14759,508,2026-01-03,2,5775.04,STORE_014
2014,13894,421,2026-01-03,3,6135.99,STORE_024
2015,12793,127,2026-01-03,4,8119.15,STORE_011
2016,12222,179,2026-01-03,3,2183.41,STORE_008
2017,14219,468,2026-01-03,1,5047.83,STORE_012
2018,10485,538,2026-01-03,1,1599.1,STORE_020
2019,11052,751,2026-01-03,4,516.79,STORE_007
2020,10603,516,2026-01-03,5,1663.73,STORE_010
2021,11938,710,2026-01-03,4,9340.64,STORE_006
2022,13076,743,2026-01-03,2,3768.84,STORE_018
2023,10574,837,2026-01-03,2,879.91,STORE_003
2024,14765,63,2026-01-03,2,473.66,STORE_016
2025,13421,615,2026-01-03,4,4963.38,STORE_025
2026,13723,217,2026-01-03,2,4843.72,STORE_016
2027,13032,875,2026-01-03,1,9522.43,STORE_007
2028,14084,346,2026-01-03,5,3395.25,STORE_024
2029,10348,666,2026-01-03,1,3591.32,STORE_020
2030,12189,397,2026-01-03,4,5795.0,STORE_016
2031,13205,295,2026-01-03,1,4561.08,STORE_014
2032,11759,599,2026-01-03,3,2737.91,STORE_003
2033,13754,18,2026-01-03,5,2916.93,STORE_020
2034,11843,531,2026-01-03,1,9783.21,STORE_003
2035,12130,198,2026-01-03,1,6963.61,STORE_007
2036,13447,277,2026-01-03,5,7688.74,STORE_001
2037,12949,154,2026-01-03,1,5029.1,STORE_004
2038,10675,504,2026-01-03,5,2774.08,STORE_022
2039,13487,107,2026-01-03,1,989.13,STORE_010
2040,14313,979,2026-01-03,5,4330.85,STORE_023
2041,11190,213,2026-01-03,5,1340.65,STORE_001
2042,10429,767,2026-01-03,5,4111.25,STORE_010
2043,10680,553,2026-01-03,5,7732.76,STORE_007
2044,13148,795,2026-01-03,5,8600.44,STORE_010
2045,11433,69,2026-01-03,4,3210.1,STORE_002
2046,10625,966,2026-01-03,5,7678.1,STORE_008
2047,14271,215,2026-01-03,1,4297.39,STORE_013
2048,10377,750,2026-01-03,2,5567.52,STORE_018
2049,10094,536,2026-01-03,3,2043.68,STORE_004
2050,11832,898,2026-01-03,1,3246.52,STORE_005
2051,11698,198,2026-01-03,4,4613.45,STORE_003
2052,11971,408,2026-01-03,5,7742.42,STORE_020
2053,11103,966,2026-01-03,5,1083.83,STORE_009
2054,13774,686,2026-01-03,3,3775.13,STORE_019
2055,13775,914,2026-01-03,5,5697.08,STORE_020
2056,14666,307,2026-01-03,1,2482.3,STORE_002
2057,14392,979,2026-01-03,2,2664.17,STORE_024
2058,10422,636,2026-01-03,3,4001.9,STORE_015
2059,13315,241,2026-01-03,3,2154.53,STORE_016
2060,14284,469,2026-01-03,1,1088.38,STORE_003
2061,14129,348,2026-01-03,4,4771.18,STORE_006
2062,11192,16,2026-01-03,3,6862.83,STORE_024
2063,10869,829,2026-01-03,4,5557.55,STORE_020
2064,14756,470,2026-01-03,2,5345.64,STORE_011
2065,11585,619,2026-01-03,5,5206.8,STORE_021
2066,13793,19,2026-01-03,2,7319.67,STORE_012
2067,14529,171,2026-01-03,1,8252.46,STORE_018
2068,10340,449,2026-01-03,4,531.8,STORE_010
2069,11803,888,2026-01-03,3,9542.61,STORE_002
2070,12775,511,2026-01-03,1,777.74,STORE_012
2071,14923,69,2026-01-03,5,8409.96,STORE_012
2072,11638,878,2026-01-03,2,8330.36,STORE_003
2073,10154,878,2026-01-03,5,7352.62,STORE_010
2074,11195,759,2026-01-03,3,7751.0,STORE_025
2075,10965,124,2026-01-03,1,5231.31,STORE_010
2076,10218,72,2026-01-03,2,1648.87,STORE_007
2077,14315,239,2026-01-03,4,4384.38,STORE_010
2078,10270,777,2026-01-03,2,1128.79,STORE_013
2079,14514,431,2026-01-03,1,5808.72,STORE_021
2080,13868,261,2026-01-03,5,4218.26,STORE_014
2081,10147,843,2026-01-03,5,3451.9,STORE_021
2082,10537,46,2026-01-03,3,6501.86,STORE_002
2083,10712,980,2026-01-03,2,2344.1,STORE_007
2084,11503,317,2026-01-03,1,4237.88,STORE_008
2085,13934,657,2026-01-03,1,6982.18,STORE_015
2086,13242,147,2026-01-03,4,2873.57,STORE_002
2087,12641,942,2026-01-03,2,4443.86,STORE_008
2088,14861,587,2026-01-03,4,7434.19,STORE_008
2089,14736,701,2026-01-03,3,3488.53,STORE_018
2090,14066,740,2026-01-03,3,7967.45,STORE_008
2091,12958,47,2026-01-03,1,9883.83,STORE_022
2092,14248,868,2026-01-03,3,7134.46,STORE_020
2093,10725,462,2026-01-03,5,3812.19,STORE_007
2094,11513,820,2026-01-03,4,2723.8,STORE_014
2095,10413,488,2026-01-03,1,8068.32,STORE_019
2096,10710,292,2026-01-03,2,4746.64,STORE_023
2097,14575,785,2026-01-03,1,3187.34,STORE_007
2098,14183,192,2026-01-03,3,4710.27,STORE_024
2099,12205,899,2026-01-03,4,806.62,STORE_008
2100,14485,657,2026-01-03,5,6663.75,STORE_007
