OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
105318,92,12,2024-06-21,4,857.58,ST008
105434,119,102,2024-06-21,5,407.4,ST008
105302,134,156,2024-06-21,2,242.31,ST015
105263,132,3,2024-06-21,5,272.65,ST007
105370,194,184,2024-06-21,2,884.05,ST009
105269,244,177,2024-06-21,3,113.74,ST009
105409,311,51,2024-06-21,2,1141.21,ST010
105313,26,131,2024-06-21,5,892.7,ST009
105358,124,106,2024-06-21,5,897.43,ST014
105346,26,1,2024-06-21,6,710.12,ST005
105272,211,85,2024-06-21,1,1174.73,ST002
105369,477,64,2024-06-21,5,834.93,ST004
105415,259,128,2024-06-21,3,1402.14,ST007
105348,326,88,2024-06-21,1,940.39,ST006
105411,253,56,2024-06-21,2,618.97,ST007
105383,485,162,2024-06-21,4,1004.97,ST003
105322,227,19,2024-06-21,4,535.47,ST012
105428,318,175,2024-06-21,2,471.72,ST007
105400,522,164,2024-06-21,1,1346.59,ST014
105422,282,33,2024-06-21,5,200.42,ST009
105332,51,113,2024-06-21,5,204.11,ST011
105407,308,117,2024-06-21,5,362.4,ST008
105465,156,142,2024-06-21,1,184.33,ST013
105440,172,87,2024-06-21,4,1346.01,ST002
105340,277,123,2024-06-21,3,432.01,ST008
105398,426,179,2024-06-21,1,78.59,ST011
105459,94,112,2024-06-21,5,1417.81,ST002
105410,47,162,2024-06-21,6,472.33,ST004
105308,359,137,2024-06-21,1,536.38,ST009
105381,159,200,2024-06-21,3,25.72,ST002
105427,465,107,2024-06-21,1,759.16,ST015
105289,4,44,2024-06-21,3,1300.3,ST001
105331,353,49,2024-06-21,4,734.83,ST013
105463,426,68,2024-06-21,3,970.36,ST012
105337,149,193,2024-06-21,3,435.84,ST005
105295,366,134,2024-06-21,6,607.1,ST009
105279,99,45,2024-06-21,2,617.46,ST004
105405,373,57,2024-06-21,2,752.59,ST013
105430,454,15,2024-06-21,,969.6,ST005
105452,204,156,2024-06-21,1,1313.86,ST014
105431,310,19,2024-06-21,1,1119.1,ST014
105267,48,65,2024-06-21,5,715.26,UNKNOWN
105354,188,80,2024-06-21,2,38.73,ST013
105439,38,62,2024-06-21,4,1128.16,ST005
105460,249,161,2024-06-21,4,1025.4,ST007
105424,194,86,2024-06-21,4,1095.32,ST011
105395,358,129,2024-06-21,5,1081.64,ST003
105298,454,116,2024-06-21,2,207.15,ST014
105373,73,179,2024-06-21,4,126.95,ST010
105357,241,14,2024-06-21,4,1336.53,ST004
105450,484,50,2024-06-21,1,478.83,ST009
105388,550,76,2024-06-21,2,1329.83,ST014
105351,63,61,2024-06-21,4,784.46,ST003
105321,46,133,2024-06-21,2,42.67,ST010
105372,125,40,2024-06-21,6,925.05,ST002
105301,313,114,2024-06-21,3,203.85,ST006
105421,172,200,2024-06-21,4,593.37,ST002
105268,383,162,2024-06-21,2,1384.04,ST001
105331,353,49,2024-06-21,4,734.83,ST013
105300,111,115,2024-06-21,4,597.02,ST003
105347,454,63,2024-06-21,4,141.68,ST006
105316,276,24,2024-06-21,3,710.25,ST005
105443,267,138,2024-06-21,4,1434.66,ST012
105305,275,120,2024-06-21,1,1361.03,ST014
105334,496,155,2024-06-21,1,631.55,ST012
105350,77,104,2024-06-21,4,614.01,ST010
105303,376,198,2024-06-21,1,1424.16,ST004
105389,467,187,2024-06-21,1,690.49,ST011
105364,428,136,2024-06-21,1,275.27,ST015
105306,298,30,2024-06-21,6,1487.34,ST003
105391,211,72,2024-06-21,3,996.23,ST009
105384,182,193,2024-06-21,3,1198.99,ST013
105423,474,4,2024-06-21,2,1009.2,ST012
105414,40,22,2024-06-21,5,970.18,ST013
105406,529,24,2024-06-21,1,1013.97,ST012
105436,388,105,2024-06-21,2,1176.16,ST003
105392,295,136,2024-06-21,5,1020.2,ST015
105307,462,14,2024-06-21,2,316.43,ST012
105324,390,83,2024-06-21,4,848.02,ST003
105273,258,150,2024-06-21,2,1488.81,ST015
105319,436,53,2024-06-21,2,319.11,ST013
105356,283,183,2024-06-21,,867.79,ST011
105320,405,57,2024-06-21,6,1114.7,ST011
105402,111,54,2024-06-21,3,334.87,ST004
105333,191,15,2024-06-21,6,395.69,ST012
105408,370,32,2024-06-21,5,1138.27,ST001
105441,48,66,2024-06-21,1,1269.96,ST012
105312,119,33,2024-06-21,2,539.93,ST015
105462,74,160,2024-06-21,2,753.37,ST009
105288,33,41,2024-06-21,4,1207.23,ST007
105437,418,186,2024-06-21,2,1364.33,ST004
105328,13,186,2024-06-21,1,1195.38,ST002
105315,283,22,2024-06-21,3,246.38,ST009
105274,295,72,2024-06-21,1,364.8,ST007
105368,486,122,2024-06-21,4,463.09,ST015
105281,101,54,2024-06-21,2,275.43,ST003
105310,365,189,2024-06-21,2,728.28,ST001
105393,471,6,2024-06-21,2,1397.95,ST012
105335,77,91,2024-06-21,3,900.95,ST007
105265,456,116,2024-06-21,2,1017.93,ST002
105433,56,139,2024-06-21,3,610.96,ST004
105266,175,61,2024-06-21,5,822.66,ST002
105377,153,41,2024-06-21,1,324.92,ST004
105314,453,19,2024-06-21,2,865.51,ST009
105342,90,196,2024-06-21,3,40.8,ST009
105291,458,108,2024-06-21,1,1039.62,ST002
105416,49,119,2024-06-21,5,458.56,ST014
105426,146,153,2024-06-21,1,314.19,ST012
105445,399,87,2024-06-21,2,512.16,ST008
105456,488,45,2024-06-21,2,1148.15,ST005
105317,171,141,2024-06-21,2,832.44,ST014
105339,76,154,2024-06-21,6,746.88,ST010
105419,467,48,2024-06-21,2,1039.03,ST014
105292,392,41,2024-06-21,2,214.28,ST002
105420,14,8,2024-06-21,5,1448.63,ST002
105353,165,95,2024-06-21,6,298.46,ST001
105412,330,83,2024-06-21,2,318.49,ST001
105374,348,76,2024-06-21,6,136.24,ST003
105367,493,165,2024-06-21,2,374.05,ST009
105438,311,155,2024-06-21,5,558.5,ST003
105453,447,196,2024-06-21,1,457.19,ST007
105394,56,95,2024-06-21,2,1495.44,ST009
105278,293,6,2024-06-21,6,602.0,ST005
105464,494,11,2024-06-21,1,768.3,ST004
105276,232,143,2024-06-21,6,1246.78,ST003
105296,453,174,2024-06-21,5,781.82,ST015
105403,425,135,2024-06-21,3,211.5,ST010
105455,165,191,2024-06-21,2,1286.56,ST002
105451,454,53,2024-06-21,3,1214.2,ST007
105376,342,188,2024-06-21,3,,ST007
105280,378,12,2024-06-21,6,1467.44,ST003
105329,166,43,2024-06-21,6,1103.86,ST013
105396,426,71,2024-06-21,3,434.4,ST012
105397,498,35,2024-06-21,4,1320.23,ST010
105287,352,111,2024-06-21,2,1249.75,ST012
105394,56,95,2024-06-21,2,1495.44,ST009
105366,134,161,2024-06-21,6,301.97,ST005
105282,152,118,2024-06-21,1,1199.74,ST011
105401,150,62,2024-06-21,2,388.01,ST015
105365,285,136,2024-06-21,6,406.85,ST001
105270,86,169,2024-06-21,6,424.5,ST012
105390,44,121,2024-06-21,4,849.06,ST005
105297,478,152,2024-06-21,5,1494.81,ST006
105343,319,11,2024-06-21,3,879.32,ST007
105449,66,110,2024-06-21,1,376.57,ST001
105380,271,111,2024-06-21,2,1218.74,ST002
105359,315,143,2024-06-21,4,1216.19,ST010
105404,162,182,2024-06-21,1,1289.37,ST007
105429,189,157,2024-06-21,3,644.06,ST003
105323,325,140,2024-06-21,1,1171.42,ST012
105349,371,133,2024-06-21,3,828.04,ST009
105326,17,196,2024-06-21,1,1043.95,ST013
105338,82,22,2024-06-21,5,14.66,ST014
105283,231,58,2024-06-21,5,504.62,ST003
105386,404,59,2024-06-21,6,35.11,ST011
105304,208,76,2024-06-21,4,1320.0,ST013
105330,327,150,2024-06-21,1,917.11,ST002
105461,391,144,2024-06-21,6,500.77,ST015
105371,332,17,2024-06-21,4,642.62,ST005
105382,237,11,2024-06-21,4,975.82,UNKNOWN
105387,189,88,2024-06-21,5,234.91,ST011
105352,409,69,2024-06-21,5,1345.38,ST004
105435,176,7,2024-06-21,5,301.95,ST003
105293,79,107,2024-06-21,1,626.65,ST007
105336,345,30,2024-06-21,5,772.99,ST011
105444,22,94,2024-06-21,6,568.13,ST001
105446,480,102,2024-06-21,-4,98.33,ST007
105344,241,11,2024-06-21,5,1412.5,ST007
105345,240,7,2024-06-21,1,265.74,ST010
105309,246,102,2024-06-21,6,1005.48,ST010
105275,357,90,2024-06-21,3,1312.09,ST013
105379,189,185,2024-06-21,6,603.47,ST014
105286,388,195,2024-06-21,3,869.65,ST014
105457,460,88,2024-06-21,-3,224.31,ST001
105378,451,108,2024-06-21,6,428.51,ST003
105413,452,105,2024-06-21,1,1464.96,ST012
105290,273,45,2024-06-21,6,94.13,ST014
105325,349,71,2024-06-21,3,395.44,ST001
105271,4,126,2024-06-21,2,528.16,ST013
105417,513,200,2024-06-21,5,1173.93,ST012
105399,353,88,2024-06-21,1,350.47,ST005
105454,79,176,2024-06-21,4,1288.75,ST002
105425,360,128,2024-06-21,3,864.72,ST012
105284,17,31,2024-06-21,6,1097.65,ST015
