OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
13001,10449,942,2026-01-14,1,1447.62,STORE_016
13002,10091,728,2026-01-14,4,4122.06,STORE_015
13003,14874,505,2026-01-14,3,4594.14,STORE_013
13004,14448,705,2026-01-14,4,388.09,STORE_005
13005,14077,518,2026-01-14,3,8942.62,STORE_018
13006,11193,566,2026-01-14,3,3488.32,STORE_019
13007,12730,877,2026-01-14,1,7432.87,STORE_018
13008,14459,596,2026-01-14,4,1184.85,STORE_019
13009,11988,126,2026-01-14,1,668.29,STORE_023
13010,12389,411,2026-01-14,5,9784.55,STORE_020
13011,13691,775,2026-01-14,4,968.66,STORE_020
13012,14964,693,2026-01-14,3,3150.15,STORE_007
13013,13123,357,2026-01-14,2,8294.23,STORE_002
13014,14946,904,2026-01-14,2,4785.9,STORE_003
13015,12787,370,2026-01-14,5,2971.01,STORE_013
13016,11450,768,2026-01-14,4,2275.81,STORE_007
13017,10033,416,2026-01-14,3,1946.32,STORE_020
13018,10041,856,2026-01-14,4,9562.12,STORE_021
13019,13616,29,2026-01-14,4,7116.3,STORE_011
13020,14700,18,2026-01-14,1,8153.41,STORE_025
13021,14238,113,2026-01-14,2,7208.71,STORE_001
13022,12193,498,2026-01-14,2,1391.68,STORE_024
13023,11714,660,2026-01-14,1,4778.79,STORE_025
13024,14382,351,2026-01-14,3,494.43,STORE_017
13025,11068,350,2026-01-14,3,4443.46,STORE_014
13026,13037,294,2026-01-14,2,1994.16,STORE_010
13027,10911,877,2026-01-14,4,5196.27,STORE_010
13028,12563,194,2026-01-14,5,5760.91,STORE_014
13029,13709,772,2026-01-14,1,2849.45,STORE_005
13030,10949,835,2026-01-14,4,1025.95,STORE_009
13031,13332,826,2026-01-14,5,2708.26,STORE_021
13032,13510,830,2026-01-14,1,7012.29,STORE_015
13033,12104,779,2026-01-14,5,1061.27,STORE_012
13034,12638,292,2026-01-14,2,7662.59,STORE_015
13035,11709,612,2026-01-14,5,6005.41,STORE_002
13036,10516,924,2026-01-14,5,7020.11,STORE_007
13037,11568,321,2026-01-14,2,3330.03,STORE_008
13038,14953,454,2026-01-14,4,2431.43,STORE_001
13039,13165,395,2026-01-14,5,6695.69,STORE_002
13040,14216,136,2026-01-14,2,231.92,STORE_014
13041,11849,832,2026-01-14,1,5858.71,STORE_006
13042,14509,830,2026-01-14,2,8426.75,STORE_013
13043,11643,591,2026-01-14,2,8363.45,STORE_010
13044,12098,988,2026-01-14,2,7998.51,STORE_011
13045,14968,286,2026-01-14,5,6935.34,STORE_013
13046,11398,473,2026-01-14,2,9846.86,STORE_008
13047,13233,660,2026-01-14,1,9114.88,STORE_015
13048,12391,688,2026-01-14,3,8577.48,STORE_025
13049,13306,229,2026-01-14,4,2177.32,STORE_017
13050,10637,510,2026-01-14,3,4376.44,STORE_017
13051,12627,599,2026-01-14,5,6266.49,STORE_014
13052,14464,932,2026-01-14,5,283.22,STORE_022
13053,10118,456,2026-01-14,4,7046.63,STORE_006
13054,12281,844,2026-01-14,5,5854.0,STORE_007
13055,14568,369,2026-01-14,1,7028.13,STORE_018
13056,13293,39,2026-01-14,1,8970.59,STORE_011
13057,13794,48,2026-01-14,3,9673.56,STORE_025
13058,10244,114,2026-01-14,1,7426.97,STORE_001
13059,14676,389,2026-01-14,3,9494.78,STORE_003
13060,11788,639,2026-01-14,4,9370.17,STORE_009
13061,12615,916,2026-01-14,5,439.57,STORE_015
13062,12424,16,2026-01-14,5,3192.15,STORE_021
13063,10202,859,2026-01-14,2,5258.1,STORE_015
13064,11855,184,2026-01-14,5,3759.38,STORE_014
13065,12441,366,2026-01-14,1,1458.35,STORE_017
13066,12268,738,2026-01-14,4,9302.97,STORE_018
13067,12749,344,2026-01-14,3,1914.46,STORE_024
13068,10299,326,2026-01-14,1,8665.25,STORE_017
