OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
106163,64,158,2024-06-24,1,1154.75,ST007
106186,412,169,2024-06-24,1,1149.15,ST002
106127,414,177,2024-06-24,5,,ST009
106134,197,140,2024-06-24,2,865.62,ST012
106059,468,65,2024-06-24,1,59.89,ST001
106184,160,177,2024-06-24,1,501.6,ST006
106052,426,36,2024-06-24,6,839.47,ST014
106106,498,130,2024-06-24,3,903.18,ST008
106079,128,60,2024-06-24,2,,ST013
106097,76,29,2024-06-24,1,501.98,ST008
106143,496,147,2024-06-24,2,201.28,ST005
106054,137,104,2024-06-24,4,1399.64,ST007
106070,468,102,2024-06-24,5,923.21,ST009
106119,483,172,2024-06-24,4,917.49,ST011
106120,326,13,2024-06-24,3,821.88,ST001
106155,209,28,2024-06-24,2,65.3,ST004
106082,303,153,2024-06-24,3,867.33,ST010
106074,213,98,2024-06-24,5,116.97,ST009
106198,52,132,2024-06-24,5,1465.04,ST005
106160,400,180,2024-06-24,1,317.6,ST015
106082,303,153,2024-06-24,3,867.33,ST010
106187,64,158,2024-06-24,2,1394.46,ST012
106065,128,171,2024-06-24,6,1112.29,ST002
106194,427,153,2024-06-24,5,460.21,ST013
106101,16,19,2024-06-24,5,153.74,ST015
106033,361,16,2024-06-24,4,1384.29,ST002
106171,386,140,2024-06-24,6,134.63,ST001
106123,298,109,2024-06-24,1,1278.81,ST006
106032,445,185,2024-06-24,1,1092.81,ST006
106104,485,92,2024-06-24,5,1455.26,ST009
106116,406,43,2024-06-24,5,89.06,ST011
106132,24,155,2024-06-24,4,1026.26,ST012
106111,542,47,2024-06-24,2,725.62,ST007
106148,270,114,2024-06-24,5,1016.22,ST010
106029,7,133,2024-06-24,1,572.71,ST013
106085,422,68,2024-06-24,2,83.85,ST015
106047,412,199,2024-06-24,2,132.02,ST010
106077,111,125,2024-06-24,3,363.53,ST001
106062,421,184,2024-06-24,5,1381.2,ST013
106083,292,30,2024-06-24,5,183.22,ST008
106151,38,55,2024-06-24,1,1135.89,ST010
106173,444,103,2024-06-24,4,1370.28,ST014
106094,360,193,2024-06-24,5,676.37,ST010
106139,198,37,2024-06-24,2,1320.36,ST015
106107,478,3,2024-06-24,5,1052.79,ST003
106117,217,144,2024-06-24,5,731.02,ST003
106122,61,67,2024-06-24,1,518.2,ST013
106172,280,139,2024-06-24,-6,809.85,ST001
106142,280,33,2024-06-24,1,937.14,ST009
106051,300,17,2024-06-24,5,418.75,ST004
106177,168,160,2024-06-24,2,1403.41,ST015
106119,483,172,2024-06-24,4,917.49,ST011
106145,257,59,2024-06-24,5,306.68,ST001
106195,395,143,2024-06-24,4,1474.51,ST004
106026,231,103,2024-06-24,3,848.8,ST013
106093,43,61,2024-06-24,3,0,ST011
106041,9,145,2024-06-24,4,795.34,ST003
106056,302,7,2024-06-24,1,756.05,ST013
106028,217,133,2024-06-24,1,253.55,ST009
106040,59,181,2024-06-24,2,737.23,ST001
106055,52,80,2024-06-24,3,1384.35,ST011
106165,99,179,2024-06-24,3,850.3,ST005
106044,220,153,2024-06-24,3,300.35,ST008
106200,195,125,2024-06-24,1,1203.75,ST001
106096,400,150,2024-06-24,4,858.51,ST015
106095,263,153,2024-06-24,5,868.53,ST015
106164,163,167,2024-06-24,1,641.13,ST014
106156,244,185,2024-06-24,4,492.62,ST015
106067,313,156,2024-06-24,5,132.68,ST001
106072,34,51,2024-06-24,4,727.83,ST010
106109,24,108,2024-06-24,4,948.0,ST006
106063,359,182,2024-06-24,6,22.94,ST012
106087,110,120,2024-06-24,1,181.37,ST009
106102,205,67,2024-06-24,3,1151.06,ST009
106174,283,38,2024-06-24,1,585.02,ST005
106035,232,27,2024-06-24,2,889.62,UNKNOWN
106199,168,96,2024-06-24,5,568.92,ST001
106090,82,170,2024-06-24,6,1266.77,ST011
106153,184,170,2024-06-24,5,342.56,ST011
106038,497,136,2024-06-24,3,936.95,ST008
106100,494,75,2024-06-24,6,553.36,ST009
106138,79,144,2024-06-24,3,612.59,ST002
106027,483,24,2024-06-24,4,902.87,ST003
106128,115,86,2024-06-24,6,1445.71,ST007
106149,35,109,2024-06-24,1,454.94,ST010
106175,41,114,2024-06-24,3,1245.2,ST007
106081,378,177,2024-06-24,5,97.61,ST011
106053,244,5,2024-06-24,1,523.77,ST001
106152,459,194,2024-06-24,6,713.87,ST004
106046,3,86,2024-06-24,2,282.74,ST011
106073,225,176,2024-06-24,1,646.58,ST014
106161,85,93,2024-06-24,3,199.88,ST013
106048,207,41,2024-06-24,4,657.19,ST015
106126,250,73,2024-06-24,6,153.87,ST015
106154,418,42,2024-06-24,2,926.85,ST012
106190,127,179,2024-06-24,4,1109.13,ST015
106191,537,12,2024-06-24,3,100.37,ST002
106197,500,182,2024-06-24,6,1077.93,ST003
106042,179,137,2024-06-24,5,504.99,ST011
106162,155,127,2024-06-24,2,309.28,ST005
106129,182,28,2024-06-24,4,568.59,ST010
106050,422,39,2024-06-24,1,659.39,ST006
106064,139,147,2024-06-24,1,831.46,ST006
106144,274,103,2024-06-24,5,467.99,ST012
106176,265,27,2024-06-24,2,204.88,ST014
106088,542,139,2024-06-24,2,72.5,ST002
106105,378,60,2024-06-24,5,1298.28,ST008
106045,16,53,2024-06-24,1,1208.74,ST009
106057,60,13,2024-06-24,4,495.19,ST010
106030,373,172,2024-06-24,3,927.71,ST008
106037,41,13,2024-06-24,3,1001.7,ST006
106034,101,131,2024-06-24,1,1144.51,ST007
106182,317,141,2024-06-24,4,1407.58,ST005
106166,15,146,2024-06-24,4,36.41,ST007
106167,433,17,2024-06-24,4,56.47,ST013
106060,384,168,2024-06-24,3,714.78,ST010
106058,249,171,2024-06-24,4,1107.01,ST002
106103,71,42,2024-06-24,1,1449.58,ST008
106196,216,81,2024-06-24,2,965.95,ST007
106078,249,123,2024-06-24,5,296.46,ST005
106135,136,157,2024-06-24,4,193.54,ST001
106131,204,47,2024-06-24,3,124.17,ST011
106169,396,133,2024-06-24,2,1225.9,ST012
106192,37,122,2024-06-24,1,583.9,ST007
106181,500,149,2024-06-24,4,548.29,ST012
106036,237,183,2024-06-24,2,292.07,ST006
106066,163,45,2024-06-24,1,730.1,ST005
106170,133,153,2024-06-24,5,1328.43,ST010
106085,422,68,2024-06-24,2,83.85,ST015
106114,44,41,2024-06-24,5,480.47,ST015
106112,289,22,2024-06-24,3,1137.88,ST010
106147,203,123,2024-06-24,2,1141.8,ST013
106071,253,164,2024-06-24,2,358.73,ST011
106121,302,91,2024-06-24,2,378.37,UNKNOWN
