OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
16001,12581,851,2026-01-17,3,3055.91,STORE_005
16002,13030,645,2026-01-17,2,9321.18,STORE_014
16003,12990,80,2026-01-17,3,1177.8,STORE_019
16004,14529,697,2026-01-17,5,9074.8,STORE_011
16005,12776,84,2026-01-17,1,2850.85,STORE_021
16006,13700,172,2026-01-17,3,8564.7,STORE_025
16007,14250,691,2026-01-17,3,3104.57,STORE_004
16008,12240,632,2026-01-17,1,6819.95,STORE_005
16009,14872,436,2026-01-17,1,3385.03,STORE_025
16010,11309,724,2026-01-17,5,6997.88,STORE_007
16011,10098,17,2026-01-17,4,8950.04,STORE_025
16012,11419,537,2026-01-17,1,4057.02,STORE_011
16013,14489,669,2026-01-17,1,9149.68,STORE_012
16014,13366,652,2026-01-17,5,6380.84,STORE_013
16015,13562,339,2026-01-17,2,9363.3,STORE_007
16016,14478,545,2026-01-17,3,1236.51,STORE_023
16017,11691,741,2026-01-17,5,549.65,STORE_019
16018,13777,53,2026-01-17,4,6950.29,STORE_002
16019,12074,35,2026-01-17,5,2190.5,STORE_022
16020,10017,174,2026-01-17,2,2905.59,STORE_014
16021,10966,77,2026-01-17,4,443.43,STORE_025
16022,12998,238,2026-01-17,5,6148.6,STORE_022
16023,11631,167,2026-01-17,5,7507.81,STORE_021
16024,12066,243,2026-01-17,1,4919.78,STORE_019
16025,14934,858,2026-01-17,2,7435.58,STORE_012
16026,10628,159,2026-01-17,1,5776.18,STORE_018
16027,14820,988,2026-01-17,3,8507.83,STORE_008
16028,14197,463,2026-01-17,4,2884.89,STORE_022
16029,10167,807,2026-01-17,5,6695.32,STORE_019
16030,11247,122,2026-01-17,4,1084.44,STORE_020
16031,11706,734,2026-01-17,1,8094.99,STORE_023
16032,10194,989,2026-01-17,1,7055.03,STORE_022
16033,13612,334,2026-01-17,1,1982.9,STORE_007
16034,12754,34,2026-01-17,4,9128.5,STORE_014
16035,14113,578,2026-01-17,1,6630.67,STORE_010
16036,10971,578,2026-01-17,4,5139.25,STORE_010
16037,12031,644,2026-01-17,3,6635.19,STORE_021
16038,14106,177,2026-01-17,4,2379.74,STORE_010
16039,14320,851,2026-01-17,3,9998.6,STORE_010
16040,14332,536,2026-01-17,4,881.12,STORE_016
16041,12756,459,2026-01-17,1,6077.63,STORE_008
16042,12131,492,2026-01-17,5,6131.33,STORE_016
16043,13139,516,2026-01-17,5,6094.98,STORE_017
16044,10560,585,2026-01-17,2,6221.62,STORE_012
16045,10060,143,2026-01-17,3,5869.18,STORE_008
16046,10302,213,2026-01-17,2,3529.27,STORE_020
