OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
1001,10129,254,2026-01-02,3,5949.69,STORE_008
1002,10835,131,2026-01-02,1,6645.12,STORE_004
1003,12090,997,2026-01-02,3,8614.37,STORE_006
1004,10984,584,2026-01-02,1,4147.78,STORE_019
1005,10742,807,2026-01-02,2,1966.78,STORE_010
1006,11122,150,2026-01-02,5,5174.05,STORE_007
1007,13767,917,2026-01-02,5,6519.7,STORE_015
1008,12462,904,2026-01-02,1,2335.5,STORE_004
1009,10191,484,2026-01-02,2,3660.93,STORE_012
1010,14956,688,2026-01-02,5,7848.26,STORE_004
1011,14648,78,2026-01-02,3,1605.45,STORE_008
1012,14809,362,2026-01-02,4,4099.23,STORE_007
1013,13958,297,2026-01-02,4,8103.71,STORE_010
1014,14545,988,2026-01-02,3,6204.63,STORE_006
1015,12432,942,2026-01-02,5,6241.74,STORE_004
1016,14862,409,2026-01-02,5,7205.36,STORE_024
1017,10690,794,2026-01-02,3,5214.54,STORE_023
1018,13395,466,2026-01-02,4,452.08,STORE_009
1019,10597,696,2026-01-02,3,1311.36,STORE_017
1020,14283,871,2026-01-02,3,5038.19,STORE_001
1021,11471,903,2026-01-02,4,5496.55,STORE_002
1022,11499,918,2026-01-02,1,8130.84,STORE_020
1023,11684,805,2026-01-02,5,5507.19,STORE_022
1024,12130,906,2026-01-02,3,1174.34,STORE_017
1025,10275,491,2026-01-02,2,3183.04,STORE_018
1026,14388,554,2026-01-02,2,1876.53,STORE_018
1027,10281,394,2026-01-02,5,8083.15,STORE_003
1028,10280,435,2026-01-02,2,5973.75,STORE_022
1029,12742,705,2026-01-02,3,3756.02,STORE_016
1030,11012,60,2026-01-02,3,8334.95,STORE_012
1031,13879,632,2026-01-02,3,9640.51,STORE_025
1032,14835,409,2026-01-02,2,836.18,STORE_018
1033,14113,883,2026-01-02,1,1292.73,STORE_013
1034,14563,604,2026-01-02,4,2899.17,STORE_010
1035,10288,435,2026-01-02,1,9086.59,STORE_006
1036,11851,838,2026-01-02,4,6049.46,STORE_019
1037,11070,382,2026-01-02,3,6845.61,STORE_016
1038,12887,16,2026-01-02,5,2258.27,STORE_008
1039,10502,27,2026-01-02,1,7640.74,STORE_017
1040,10212,175,2026-01-02,4,7490.99,STORE_002
