OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
21001,11478,872,2026-01-22,5,3907.38,STORE_023
21002,12489,169,2026-01-22,2,9269.48,STORE_016
21003,10446,319,2026-01-22,4,4784.6,STORE_015
21004,12494,224,2026-01-22,3,9558.36,STORE_024
21005,13364,807,2026-01-22,5,2562.65,STORE_013
21006,14085,810,2026-01-22,2,8333.54,STORE_001
21007,10555,548,2026-01-22,2,9537.56,STORE_005
21008,10059,178,2026-01-22,4,302.82,STORE_021
21009,10352,567,2026-01-22,1,3170.66,STORE_016
21010,13009,417,2026-01-22,5,9069.1,STORE_022
21011,14499,830,2026-01-22,2,7620.07,STORE_001
21012,10650,378,2026-01-22,1,5783.7,STORE_017
21013,11155,952,2026-01-22,2,8424.06,STORE_024
21014,13122,211,2026-01-22,1,7818.02,STORE_025
21015,11344,292,2026-01-22,2,475.3,STORE_023
21016,10920,195,2026-01-22,4,9038.98,STORE_007
21017,11888,438,2026-01-22,3,9287.66,STORE_017
21018,12520,958,2026-01-22,1,8219.81,STORE_025
21019,12521,568,2026-01-22,5,1886.29,STORE_008
21020,14709,328,2026-01-22,1,7076.26,STORE_012
21021,11053,266,2026-01-22,1,3935.5,STORE_020
21022,11128,998,2026-01-22,2,136.68,STORE_013
21023,14685,601,2026-01-22,3,5431.53,STORE_019
21024,10855,498,2026-01-22,2,7999.59,STORE_017
21025,13905,347,2026-01-22,1,3112.34,STORE_021
21026,11329,885,2026-01-22,4,9562.78,STORE_021
21027,12991,989,2026-01-22,1,3537.0,STORE_008
21028,12945,507,2026-01-22,3,6749.08,STORE_025
21029,11355,894,2026-01-22,3,4669.98,STORE_002
21030,14451,229,2026-01-22,4,5105.41,STORE_011
21031,11712,225,2026-01-22,4,4266.19,STORE_023
21032,14140,829,2026-01-22,5,1965.55,STORE_002
21033,14535,933,2026-01-22,5,8589.2,STORE_015
21034,11497,694,2026-01-22,3,5928.87,STORE_015
21035,13613,248,2026-01-22,3,8939.87,STORE_004
21036,12528,420,2026-01-22,5,1210.64,STORE_013
21037,10247,522,2026-01-22,4,4383.59,STORE_014
21038,11125,461,2026-01-22,1,6272.29,STORE_013
21039,10873,657,2026-01-22,3,4976.11,STORE_022
21040,14027,786,2026-01-22,2,1746.82,STORE_025
21041,11780,274,2026-01-22,1,5488.67,STORE_004
21042,12087,705,2026-01-22,5,5312.52,STORE_012
21043,14728,340,2026-01-22,4,417.66,STORE_001
21044,11090,979,2026-01-22,1,7585.95,STORE_002
21045,12478,799,2026-01-22,3,4307.8,STORE_007
21046,14902,996,2026-01-22,4,9780.17,STORE_017
21047,14573,463,2026-01-22,3,7663.64,STORE_004
21048,11914,302,2026-01-22,5,4546.53,STORE_011
21049,14339,581,2026-01-22,5,2426.35,STORE_019
21050,12669,185,2026-01-22,2,3761.07,STORE_023
21051,11750,866,2026-01-22,2,6900.4,STORE_015
21052,11424,28,2026-01-22,1,9420.55,STORE_009
21053,12700,215,2026-01-22,2,5050.16,STORE_014
21054,14454,744,2026-01-22,5,638.06,STORE_007
21055,14671,279,2026-01-22,4,5449.49,STORE_018
21056,11952,945,2026-01-22,2,4303.29,STORE_007
21057,11390,558,2026-01-22,5,3095.31,STORE_004
21058,12206,79,2026-01-22,2,3782.09,STORE_023
21059,13233,358,2026-01-22,5,374.46,STORE_023
21060,12702,592,2026-01-22,2,1630.4,STORE_005
21061,11038,247,2026-01-22,2,8145.32,STORE_005
21062,13907,307,2026-01-22,4,7993.93,STORE_006
21063,10767,616,2026-01-22,5,9475.04,STORE_012
21064,11733,346,2026-01-22,2,8179.64,STORE_008
21065,11208,441,2026-01-22,3,9221.97,STORE_004
21066,12534,933,2026-01-22,5,7021.26,STORE_017
21067,14543,213,2026-01-22,2,2818.08,STORE_020
21068,10800,923,2026-01-22,4,8840.91,STORE_015
21069,12013,943,2026-01-22,4,5358.26,STORE_011
21070,13481,561,2026-01-22,1,5544.79,STORE_001
21071,14990,102,2026-01-22,2,6477.58,STORE_002
21072,11891,410,2026-01-22,2,3458.52,STORE_020
21073,14606,761,2026-01-22,2,2384.48,STORE_008
21074,14053,735,2026-01-22,3,3833.3,STORE_016
21075,11259,197,2026-01-22,3,4035.65,STORE_014
21076,13342,596,2026-01-22,1,3069.2,STORE_011
21077,11656,307,2026-01-22,4,4018.08,STORE_011
21078,10077,395,2026-01-22,3,4801.43,STORE_010
21079,11116,805,2026-01-22,5,2198.25,STORE_016
21080,13350,312,2026-01-22,5,1529.44,STORE_001
21081,10297,929,2026-01-22,5,2306.56,STORE_006
21082,14969,118,2026-01-22,4,8615.34,STORE_005
21083,13084,498,2026-01-22,3,1697.16,STORE_015
21084,14231,685,2026-01-22,4,3020.33,STORE_003
21085,13305,576,2026-01-22,4,1554.74,STORE_021
21086,11243,312,2026-01-22,3,2125.77,STORE_018
21087,12729,542,2026-01-22,4,7844.49,STORE_004
21088,11388,662,2026-01-22,2,8017.92,STORE_009
21089,11112,260,2026-01-22,2,5151.68,STORE_025
21090,10217,758,2026-01-22,2,3258.7,STORE_009
21091,10101,473,2026-01-22,1,1247.33,STORE_022
21092,10097,481,2026-01-22,3,3338.06,STORE_004
21093,10211,614,2026-01-22,3,5089.88,STORE_019
21094,10161,35,2026-01-22,4,1766.54,STORE_012
21095,11813,521,2026-01-22,4,6461.38,STORE_023
21096,11924,736,2026-01-22,3,9387.46,STORE_019
21097,10733,571,2026-01-22,1,879.96,STORE_003
21098,12786,947,2026-01-22,2,5866.3,STORE_002
21099,10098,368,2026-01-22,5,4373.27,STORE_007
21100,12149,444,2026-01-22,1,9881.54,STORE_010
21101,12263,270,2026-01-22,2,6433.52,STORE_023
21102,11630,666,2026-01-22,2,6426.08,STORE_018
21103,14059,416,2026-01-22,2,9271.28,STORE_018
21104,11984,474,2026-01-22,3,5179.58,STORE_019
21105,14567,976,2026-01-22,1,9246.2,STORE_009
21106,14086,305,2026-01-22,2,7873.67,STORE_020
21107,12474,609,2026-01-22,5,6988.81,STORE_015
21108,10562,324,2026-01-22,4,1859.44,STORE_025
21109,11282,585,2026-01-22,2,5007.08,STORE_006
21110,11659,58,2026-01-22,2,6280.49,STORE_020
21111,13918,634,2026-01-22,3,1042.11,STORE_016
21112,11594,814,2026-01-22,2,8018.54,STORE_003
21113,11009,439,2026-01-22,3,514.39,STORE_010
21114,12214,708,2026-01-22,2,5079.08,STORE_015
21115,13353,157,2026-01-22,1,3127.13,STORE_014
21116,12434,304,2026-01-22,2,3839.79,STORE_015
21117,11824,655,2026-01-22,2,7296.44,STORE_011
21118,12878,720,2026-01-22,1,2245.91,STORE_014
21119,14723,636,2026-01-22,4,4056.37,STORE_019
21120,10286,624,2026-01-22,4,9549.24,STORE_014
21121,13966,574,2026-01-22,4,7870.02,STORE_001
21122,10381,662,2026-01-22,4,9681.43,STORE_011
21123,14876,163,2026-01-22,5,9058.29,STORE_015
21124,11123,34,2026-01-22,1,6452.33,STORE_004
21125,13845,215,2026-01-22,2,8068.34,STORE_022
21126,11722,806,2026-01-22,2,6377.47,STORE_022
21127,14792,921,2026-01-22,4,7668.81,STORE_020
21128,13540,804,2026-01-22,2,5727.41,STORE_010
21129,11959,796,2026-01-22,5,1431.36,STORE_004
21130,14787,597,2026-01-22,2,7409.95,STORE_024
21131,14427,119,2026-01-22,2,4701.11,STORE_007
21132,11798,636,2026-01-22,3,8455.41,STORE_021
21133,10472,831,2026-01-22,2,2480.71,STORE_007
21134,10774,290,2026-01-22,5,3107.53,STORE_016
21135,13142,398,2026-01-22,2,2810.62,STORE_011
21136,11757,609,2026-01-22,4,2994.12,STORE_018
21137,14451,230,2026-01-22,1,9835.9,STORE_025
21138,13352,892,2026-01-22,5,5810.55,STORE_015
21139,12633,77,2026-01-22,3,2198.06,STORE_016
21140,13909,623,2026-01-22,2,6105.87,STORE_023
21141,12609,711,2026-01-22,2,1308.48,STORE_013
21142,11193,294,2026-01-22,5,9913.71,STORE_004
21143,10657,972,2026-01-22,4,8073.69,STORE_002
21144,14173,325,2026-01-22,2,296.56,STORE_022
21145,12822,602,2026-01-22,2,1206.44,STORE_007
21146,10527,429,2026-01-22,4,9003.9,STORE_004
21147,11381,135,2026-01-22,1,3550.84,STORE_010
21148,12024,606,2026-01-22,2,536.6,STORE_002
21149,11373,267,2026-01-22,2,4755.78,STORE_005
21150,12543,422,2026-01-22,1,1901.73,STORE_008
21151,10920,532,2026-01-22,3,8907.13,STORE_017
21152,13163,268,2026-01-22,3,7739.68,STORE_024
21153,12621,591,2026-01-22,2,6776.04,STORE_011
21154,12723,459,2026-01-22,5,9768.71,STORE_002
21155,12557,728,2026-01-22,3,2114.38,STORE_018
21156,12750,917,2026-01-22,5,8936.87,STORE_007
21157,14409,669,2026-01-22,2,573.46,STORE_022
21158,14464,102,2026-01-22,4,9697.38,STORE_022
21159,11148,892,2026-01-22,1,5778.52,STORE_010
21160,14731,922,2026-01-22,4,7828.69,STORE_021
21161,12440,769,2026-01-22,1,7469.91,STORE_014
21162,10727,558,2026-01-22,3,7287.16,STORE_016
21163,12797,442,2026-01-22,5,1021.8,STORE_022
21164,11201,105,2026-01-22,2,4368.86,STORE_011
21165,12606,432,2026-01-22,1,1163.27,STORE_003
21166,10970,905,2026-01-22,4,9797.56,STORE_021
21167,14569,693,2026-01-22,1,6365.07,STORE_006
21168,12083,809,2026-01-22,4,4923.55,STORE_008
21169,12709,95,2026-01-22,2,3191.53,STORE_019
21170,14815,634,2026-01-22,3,6967.8,STORE_006
21171,13299,783,2026-01-22,3,3791.0,STORE_025
21172,11880,17,2026-01-22,1,8755.0,STORE_001
21173,12936,962,2026-01-22,4,5121.85,STORE_002
21174,11395,304,2026-01-22,2,7011.47,STORE_018
21175,11080,709,2026-01-22,2,1581.53,STORE_008
21176,12348,920,2026-01-22,1,6023.61,STORE_003
21177,11134,613,2026-01-22,1,4292.02,STORE_010
21178,12451,496,2026-01-22,3,8003.2,STORE_004
21179,11582,387,2026-01-22,1,4783.12,STORE_003
21180,12407,799,2026-01-22,3,5511.58,STORE_003
21181,11261,504,2026-01-22,5,1492.97,STORE_020
21182,11266,444,2026-01-22,2,5040.2,STORE_004
21183,14114,948,2026-01-22,3,6304.09,STORE_003
21184,14816,37,2026-01-22,5,3453.8,STORE_004
21185,12083,929,2026-01-22,1,6326.26,STORE_017
21186,12483,893,2026-01-22,4,5178.11,STORE_006
21187,13889,840,2026-01-22,3,3793.23,STORE_021
21188,10492,582,2026-01-22,2,310.56,STORE_012
21189,11154,357,2026-01-22,4,3318.57,STORE_016
21190,13261,735,2026-01-22,5,5010.59,STORE_018
21191,13453,857,2026-01-22,1,6358.23,STORE_005
21192,10821,673,2026-01-22,4,9447.07,STORE_005
21193,13641,968,2026-01-22,2,8465.89,STORE_022
21194,13942,492,2026-01-22,3,6100.51,STORE_022
21195,10014,866,2026-01-22,1,1888.72,STORE_018
21196,14259,316,2026-01-22,5,6254.62,STORE_008
21197,11526,262,2026-01-22,5,208.83,STORE_007
21198,11990,889,2026-01-22,1,1348.8,STORE_015
21199,11736,171,2026-01-22,1,3195.72,STORE_010
21200,14761,709,2026-01-22,4,7669.36,STORE_018
21201,12606,243,2026-01-22,3,1080.8,STORE_014
21202,12034,661,2026-01-22,1,3967.35,STORE_018
21203,14224,998,2026-01-22,1,815.22,STORE_007
