OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
105032,310,127,2024-06-20,3,569.87,UNKNOWN
105158,351,102,2024-06-20,2,577.26,ST004
105124,390,141,2024-06-20,5,1231.63,ST015
105050,473,81,2024-06-20,5,1221.52,ST004
105096,395,118,2024-06-20,4,1456.56,ST006
105179,115,116,2024-06-20,2,120.4,ST012
105103,432,25,2024-06-20,5,1404.23,ST009
105185,479,38,2024-06-20,1,540.42,ST005
105153,354,33,2024-06-20,5,583.13,ST003
105192,503,172,2024-06-20,5,119.75,ST014
105044,494,185,2024-06-20,5,625.16,ST009
105029,402,43,2024-06-20,3,185.07,ST007
105104,288,197,2024-06-20,1,1010.01,ST010
105132,3,28,2024-06-20,4,1177.69,ST001
105138,54,162,2024-06-20,1,334.63,ST008
105065,91,140,2024-06-20,6,92.56,ST004
105180,443,71,2024-06-20,4,0,ST007
105025,166,116,2024-06-20,2,684.0,ST014
105085,497,197,2024-06-20,1,882.0,ST002
105088,246,194,2024-06-20,,717.87,ST006
105198,100,48,2024-06-20,1,626.09,ST012
105171,130,1,2024-06-20,4,70.88,ST008
105108,126,80,2024-06-20,5,37.99,ST014
105195,2,39,2024-06-20,1,964.52,ST006
105017,283,187,2024-06-20,5,477.08,ST005
105109,218,76,2024-06-20,1,1473.87,ST014
105159,142,29,2024-06-20,5,1259.52,ST001
105066,8,176,2024-06-20,4,830.79,ST002
105078,59,196,2024-06-20,4,219.49,ST006
105013,145,198,2024-06-20,3,836.91,ST012
105133,241,93,2024-06-20,4,899.85,ST009
105101,213,192,2024-06-20,1,776.84,ST006
105174,212,29,2024-06-20,3,970.13,ST003
105120,500,68,2024-06-20,3,577.91,ST006
105154,417,165,2024-06-20,5,81.47,ST002
105129,471,108,2024-06-20,1,834.26,ST011
105150,216,66,2024-06-20,6,249.23,ST010
105055,21,57,2024-06-20,4,718.74,ST004
105090,388,111,2024-06-20,1,1243.84,ST013
105036,315,96,2024-06-20,3,247.07,ST001
105018,480,182,2024-06-20,2,90.04,ST015
105023,417,128,2024-06-20,4,596.93,ST011
105015,247,112,2024-06-20,4,1367.45,ST002
105012,65,39,2024-06-20,6,1054.1,ST002
105039,338,189,2024-06-20,6,680.35,ST009
105197,291,88,2024-06-20,1,737.02,ST008
105019,243,168,2024-06-20,1,1150.96,UNKNOWN
105062,274,170,2024-06-20,5,248.18,ST005
105183,121,166,2024-06-20,4,780.25,ST007
105022,437,65,2024-06-20,4,1015.12,ST003
105040,141,136,2024-06-20,4,535.32,ST015
105164,403,32,2024-06-20,3,862.93,ST006
105099,2,147,2024-06-20,3,65.23,ST001
105200,357,70,2024-06-20,5,506.38,ST004
105125,440,21,2024-06-20,6,1240.38,ST009
105130,171,69,2024-06-20,6,1239.77,ST001
105060,157,197,2024-06-20,5,194.6,ST011
105084,372,5,2024-06-20,5,1133.92,ST013
105113,175,106,2024-06-20,1,202.61,ST009
105077,399,198,2024-06-20,3,448.01,ST003
105082,404,24,2024-06-20,3,125.52,ST003
105051,231,68,2024-06-20,3,1411.05,ST015
105068,11,26,2024-06-20,2,1308.51,ST015
105178,233,90,2024-06-20,3,448.44,ST011
105075,40,40,2024-06-20,1,1362.49,ST014
105140,87,189,2024-06-20,6,859.55,ST009
105204,320,51,2024-06-20,2,901.04,ST006
105037,54,124,2024-06-20,5,988.86,ST004
105136,172,44,2024-06-20,2,813.97,ST011
105139,112,187,2024-06-20,6,940.35,ST003
105041,271,152,2024-06-20,5,604.05,ST015
105072,374,42,2024-06-20,3,0,ST002
105033,104,185,2024-06-20,2,97.74,ST007
105030,48,125,2024-06-20,3,878.89,ST003
105131,71,18,2024-06-20,1,949.03,ST010
105094,358,18,2024-06-20,6,190.9,ST004
105190,491,28,2024-06-20,2,576.3,ST015
105119,52,93,2024-06-20,1,1354.09,ST002
105112,418,98,2024-06-20,2,424.1,ST005
105128,52,104,2024-06-20,1,1200.68,ST005
105007,414,61,2024-06-20,3,1096.68,ST011
105110,55,15,2024-06-20,3,133.77,ST011
105144,527,61,2024-06-20,1,1146.72,ST007
105121,455,32,2024-06-20,2,328.42,ST010
105008,168,54,2024-06-20,2,550.41,ST008
105208,9,177,2024-06-20,1,359.2,ST002
105135,482,144,2024-06-20,2,1437.13,ST002
105175,146,72,2024-06-20,2,73.15,ST007
105009,77,181,2024-06-20,2,963.24,ST001
105123,26,71,2024-06-20,3,77.3,ST014
105086,84,38,2024-06-20,3,1243.52,ST003
105193,315,148,2024-06-20,5,11.26,ST015
105031,22,36,2024-06-20,2,1454.14,ST009
105092,86,49,2024-06-20,5,419.22,ST011
105163,74,38,2024-06-20,6,111.38,ST011
105141,123,105,2024-06-20,1,281.33,ST011
105143,374,199,2024-06-20,2,908.52,ST008
105205,24,87,2024-06-20,3,1094.34,ST008
105059,257,188,2024-06-20,6,510.44,ST013
105064,200,144,2024-06-20,6,317.2,ST006
105045,149,138,2024-06-20,4,583.98,ST001
105199,157,185,2024-06-20,4,40.89,ST005
105081,315,72,2024-06-20,1,895.54,ST006
105038,109,38,2024-06-20,3,1496.64,ST011
105107,320,9,2024-06-20,6,1426.05,ST006
105035,185,183,2024-06-20,3,761.37,ST013
105049,453,156,2024-06-20,5,96.86,ST004
105069,384,188,2024-06-20,3,867.59,ST003
105201,322,103,2024-06-20,6,269.74,ST014
105166,349,71,2024-06-20,4,1317.66,ST011
105063,400,30,2024-06-20,2,1102.88,ST015
105207,253,59,2024-06-20,4,592.75,ST009
105057,491,20,2024-06-20,3,874.7,ST009
105093,248,199,2024-06-20,5,1411.62,ST012
105132,3,28,2024-06-20,4,1177.69,ST001
105002,353,73,2024-06-20,1,465.12,ST007
105151,255,1,2024-06-20,1,280.77,ST007
105026,168,191,2024-06-20,6,621.36,ST007
105097,329,95,2024-06-20,2,269.84,ST015
105079,63,129,2024-06-20,5,231.41,ST008
105157,382,12,2024-06-20,6,727.52,ST002
105115,379,77,2024-06-20,4,967.72,ST001
105020,81,101,2024-06-20,2,1054.65,ST006
105184,113,142,2024-06-20,5,372.54,ST011
105202,492,155,2024-06-20,5,152.14,ST010
105105,70,122,2024-06-20,4,724.51,ST009
105091,263,199,2024-06-20,4,1176.29,ST004
105028,359,48,2024-06-20,1,380.06,ST014
105073,392,74,2024-06-20,3,123.52,ST009
105177,391,136,2024-06-20,1,1264.04,ST010
105039,338,189,2024-06-20,6,680.35,ST009
105168,200,91,2024-06-20,2,,ST014
105196,394,177,2024-06-20,5,619.13,ST007
105071,213,42,2024-06-20,4,1205.5,ST004
105027,338,81,2024-06-20,5,1402.42,ST014
105047,302,161,2024-06-20,1,665.84,ST008
