OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
20001,12474,768,2026-01-21,3,3668.29,STORE_009
20002,11050,726,2026-01-21,5,4477.72,STORE_003
20003,12932,950,2026-01-21,4,3072.9,STORE_023
20004,13701,56,2026-01-21,1,526.02,STORE_013
20005,10809,454,2026-01-21,4,5193.58,STORE_021
20006,13885,18,2026-01-21,3,4962.13,STORE_015
20007,13306,545,2026-01-21,1,9727.04,STORE_014
20008,10388,431,2026-01-21,3,1466.21,STORE_007
20009,13821,185,2026-01-21,5,6525.32,STORE_023
20010,13143,999,2026-01-21,5,2192.45,STORE_004
20011,11687,535,2026-01-21,1,5277.05,STORE_003
20012,11166,324,2026-01-21,5,1659.19,STORE_002
20013,14138,704,2026-01-21,2,1300.3,STORE_021
20014,14488,552,2026-01-21,2,7285.56,STORE_017
20015,10910,274,2026-01-21,3,7644.18,STORE_024
20016,13101,921,2026-01-21,5,6080.69,STORE_007
20017,10953,108,2026-01-21,1,6604.03,STORE_007
20018,14575,243,2026-01-21,5,4053.35,STORE_025
20019,12123,218,2026-01-21,1,9710.58,STORE_011
20020,14420,780,2026-01-21,2,6121.04,STORE_014
20021,11092,861,2026-01-21,4,1853.65,STORE_014
20022,11306,440,2026-01-21,2,6545.66,STORE_022
20023,11973,386,2026-01-21,3,957.01,STORE_004
20024,14991,367,2026-01-21,3,607.12,STORE_015
20025,13443,614,2026-01-21,2,4870.79,STORE_002
20026,13312,847,2026-01-21,1,6779.49,STORE_006
20027,13649,924,2026-01-21,4,4096.69,STORE_021
20028,14612,273,2026-01-21,2,652.49,STORE_020
20029,12046,114,2026-01-21,3,4457.2,STORE_017
20030,11544,590,2026-01-21,1,7720.53,STORE_022
20031,14460,426,2026-01-21,1,2248.73,STORE_018
20032,11262,447,2026-01-21,5,5641.02,STORE_012
20033,11993,490,2026-01-21,1,8134.67,STORE_003
20034,12173,107,2026-01-21,4,6106.93,STORE_023
20035,13184,450,2026-01-21,2,1657.74,STORE_002
20036,13329,475,2026-01-21,5,7274.84,STORE_005
20037,10662,595,2026-01-21,3,7658.81,STORE_020
20038,12671,842,2026-01-21,3,2422.54,STORE_010
20039,11589,162,2026-01-21,1,6663.69,STORE_012
20040,10056,287,2026-01-21,2,6416.48,STORE_016
20041,11212,886,2026-01-21,4,2213.13,STORE_005
20042,11218,840,2026-01-21,5,5078.13,STORE_018
20043,12572,516,2026-01-21,2,6000.83,STORE_011
20044,13182,841,2026-01-21,2,6494.31,STORE_024
20045,12795,602,2026-01-21,4,4187.14,STORE_024
20046,14231,851,2026-01-21,3,7822.52,STORE_025
20047,12828,567,2026-01-21,4,7069.07,STORE_001
20048,13910,463,2026-01-21,1,3353.25,STORE_004
20049,12884,419,2026-01-21,2,4317.72,STORE_012
20050,14162,874,2026-01-21,5,7269.42,STORE_020
20051,10257,571,2026-01-21,2,1711.71,STORE_021
20052,11174,537,2026-01-21,4,6050.44,STORE_008
20053,13091,950,2026-01-21,5,4826.45,STORE_011
20054,10573,772,2026-01-21,1,8574.12,STORE_013
20055,10797,193,2026-01-21,3,2128.12,STORE_006
20056,13933,731,2026-01-21,2,8844.82,STORE_012
20057,13761,771,2026-01-21,1,2462.01,STORE_020
20058,14710,256,2026-01-21,3,166.62,STORE_002
20059,12175,720,2026-01-21,4,6458.23,STORE_023
20060,11081,507,2026-01-21,4,1841.03,STORE_014
20061,12321,759,2026-01-21,4,5259.78,STORE_025
20062,12736,493,2026-01-21,3,2044.47,STORE_004
20063,11518,803,2026-01-21,2,3036.47,STORE_002
20064,12516,584,2026-01-21,2,5668.87,STORE_021
20065,14569,860,2026-01-21,2,9664.2,STORE_009
20066,11850,155,2026-01-21,1,932.12,STORE_011
20067,11112,650,2026-01-21,3,742.96,STORE_005
20068,10216,711,2026-01-21,2,4793.63,STORE_011
20069,13089,51,2026-01-21,4,9083.14,STORE_022
20070,13802,824,2026-01-21,3,2844.08,STORE_009
20071,14620,136,2026-01-21,5,1441.92,STORE_011
20072,13088,925,2026-01-21,1,9950.77,STORE_021
20073,14876,78,2026-01-21,5,8885.53,STORE_004
20074,14146,36,2026-01-21,4,7813.56,STORE_022
20075,14595,888,2026-01-21,4,8779.27,STORE_020
20076,13950,229,2026-01-21,4,521.04,STORE_008
20077,14488,338,2026-01-21,5,7078.65,STORE_018
20078,11171,751,2026-01-21,5,9809.4,STORE_001
20079,13352,550,2026-01-21,2,6672.4,STORE_020
20080,12282,315,2026-01-21,4,1649.78,STORE_008
20081,11966,947,2026-01-21,2,4071.21,STORE_005
20082,13910,743,2026-01-21,3,9047.15,STORE_020
20083,11789,488,2026-01-21,3,7332.08,STORE_008
20084,10546,905,2026-01-21,4,9694.23,STORE_010
20085,12184,521,2026-01-21,2,7139.75,STORE_001
20086,14197,316,2026-01-21,2,4384.2,STORE_006
20087,10029,178,2026-01-21,1,6144.81,STORE_014
20088,14207,856,2026-01-21,4,1124.5,STORE_002
20089,14940,971,2026-01-21,2,1326.4,STORE_010
20090,12410,234,2026-01-21,3,9888.91,STORE_016
20091,14686,366,2026-01-21,5,905.8,STORE_022
20092,13061,948,2026-01-21,5,4111.52,STORE_019
20093,14566,475,2026-01-21,5,3927.08,STORE_005
20094,13002,669,2026-01-21,2,6776.88,STORE_010
20095,10978,347,2026-01-21,2,9320.05,STORE_015
20096,10797,268,2026-01-21,3,3284.58,STORE_025
20097,13527,98,2026-01-21,1,7626.13,STORE_012
20098,13131,475,2026-01-21,5,7793.5,STORE_001
20099,14535,68,2026-01-21,1,3296.62,STORE_020
