OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
101336,387,29,2024-06-06,1,255.39,ST013
101360,473,165,2024-06-06,2,374.42,ST015
101323,252,26,2024-06-06,4,19.61,ST008
101302,375,142,2024-06-06,3,468.99,ST001
101341,150,182,2024-06-06,4,1404.64,UNKNOWN
101315,472,155,2024-06-06,6,161.87,ST011
101375,110,24,2024-06-06,5,977.24,ST009
101223,428,44,2024-06-06,6,1398.38,ST009
101366,144,136,2024-06-06,5,277.27,ST015
101261,411,123,2024-06-06,3,230.83,ST003
101353,220,106,2024-06-06,4,1226.86,ST015
101348,259,44,2024-06-06,1,512.48,ST005
101379,124,199,2024-06-06,3,50.83,ST012
101296,441,116,2024-06-06,5,304.78,ST004
101286,412,78,2024-06-06,1,201.21,ST003
101378,456,139,2024-06-06,5,112.94,ST005
101218,475,127,2024-06-06,1,1142.74,ST008
101255,323,110,2024-06-06,1,335.05,ST001
101300,366,111,2024-06-06,4,407.15,ST014
101235,538,2,2024-06-06,3,1307.95,ST001
101326,134,92,2024-06-06,6,136.36,ST003
101239,442,13,2024-06-06,6,199.48,ST005
101321,45,171,2024-06-06,4,1055.19,ST003
101376,160,134,2024-06-06,3,303.32,ST013
101314,113,151,2024-06-06,6,723.36,ST006
101273,161,151,2024-06-06,6,51.55,ST008
101224,422,70,2024-06-06,5,158.25,ST015
101305,348,125,2024-06-06,2,113.31,ST012
101328,33,87,2024-06-06,4,54.64,ST002
101308,138,166,2024-06-06,4,902.03,ST015
101339,86,162,2024-06-06,1,1061.18,ST014
101231,192,152,2024-06-06,1,875.34,ST014
101206,161,12,2024-06-06,2,1249.04,ST008
101351,386,193,2024-06-06,5,1342.75,ST007
101371,398,51,2024-06-06,3,1080.21,ST002
101294,86,40,2024-06-06,6,1029.92,ST012
101252,138,145,2024-06-06,5,249.62,ST007
101365,161,89,2024-06-06,1,508.66,ST014
101215,28,59,2024-06-06,2,812.28,ST001
101334,343,27,2024-06-06,6,1201.88,ST001
101352,404,59,2024-06-06,2,823.65,ST013
101229,49,85,2024-06-06,1,1063.72,ST005
101267,238,170,2024-06-06,6,414.95,ST010
101278,447,173,2024-06-06,1,1452.45,ST007
101233,236,182,2024-06-06,6,933.27,ST008
101284,417,158,2024-06-06,3,1142.73,ST012
101219,183,182,2024-06-06,5,814.19,ST008
101374,65,134,2024-06-06,5,1462.32,ST005
101361,295,15,2024-06-06,6,243.52,ST012
101295,228,125,2024-06-06,4,648.31,ST001
101298,427,101,2024-06-06,1,100.99,ST006
101325,25,5,2024-06-06,3,778.98,ST015
101316,240,34,2024-06-06,3,366.86,ST012
101237,486,188,2024-06-06,6,1453.47,ST015
101208,475,111,2024-06-06,3,14.55,ST015
101287,70,4,2024-06-06,2,53.63,ST002
101347,415,122,2024-06-06,3,1203.58,ST005
101220,235,127,2024-06-06,1,1444.67,ST014
101324,156,61,2024-06-06,2,493.06,ST009
101330,115,125,2024-06-06,3,598.4,ST006
